ID,AssetID,UnitID,Value,RecordTime,RecordDate,PersonelID,OutofRange,ValueType,MobileID,DateTime,TimeStamp,Job,IsDeleted,ShiftCode,OnTime
2412955,8313,12,67.0,02:35:34,2021/07/03,83712,1,1,24,2021-07-03 02:35:34.000,1625263534,Operation,0,12,1
2412956,8314,12,7.0,02:35:37,2021/07/03,83712,1,1,24,2021-07-03 02:35:37.000,1625263537,Operation,0,12,1
2413414,8312,12,67.0,09:02:04,2021/07/03,83804,1,1,24,2021-07-03 09:02:04.000,1625286724,Operation,0,12,1
2413415,8313,12,63.0,09:02:06,2021/07/03,83804,1,1,24,2021-07-03 09:02:06.000,1625286726,Operation,0,12,1
2413416,8314,12,7.0,09:02:08,2021/07/03,83804,1,1,24,2021-07-03 09:02:08.000,1625286728,Operation,0,12,1
2413771,8312,12,72.0,15:08:01,2021/07/03,83804,1,1,24,2021-07-03 15:08:01.000,1625308681,Operation,0,12,1
2413772,8313,12,70.0,15:08:04,2021/07/03,83804,1,1,24,2021-07-03 15:08:04.000,1625308684,Operation,0,12,1
2293013,8312,12,72.0,20:50:59,2021/06/24,83809,1,1,24,2021-06-24 20:50:59.000,1624551659,Operation,0,12,1
2293014,8313,12,68.0,20:51:01,2021/06/24,83809,1,1,24,2021-06-24 20:51:01.000,1624551661,Operation,0,12,1
2293015,8314,12,7.0,20:51:02,2021/06/24,83809,1,1,24,2021-06-24 20:51:02.000,1624551662,Operation,0,12,1
2293487,8312,12,70.0,02:28:18,2021/06/25,83712,1,1,24,2021-06-25 02:28:18.000,1624571898,Operation,0,12,1
2293488,8313,12,66.0,02:28:20,2021/06/25,83712,1,1,24,2021-06-25 02:28:20.000,1624571900,Operation,0,12,1
2293489,8314,12,7.0,02:28:22,2021/06/25,83712,1,1,24,2021-06-25 02:28:22.000,1624571902,Operation,0,12,1
2293794,8312,12,65.0,08:30:53,2021/06/25,83804,1,1,24,2021-06-25 08:30:53.000,1624593653,Operation,0,12,1
2293795,8313,12,61.0,08:30:54,2021/06/25,83804,1,1,24,2021-06-25 08:30:54.000,1624593654,Operation,0,12,1
2293796,8314,12,7.0,08:30:56,2021/06/25,83804,1,1,24,2021-06-25 08:30:56.000,1624593656,Operation,0,12,1
2294272,8312,12,72.0,14:49:01,2021/06/25,83804,1,1,24,2021-06-25 14:49:01.000,1624616341,Operation,0,12,1
2294273,8313,12,70.0,14:49:04,2021/06/25,83804,1,1,24,2021-06-25 14:49:04.000,1624616344,Operation,0,12,1
2294274,8314,12,7.0,14:49:09,2021/06/25,83804,1,1,24,2021-06-25 14:49:09.000,1624616349,Operation,0,12,1
2332182,8312,12,65.0,09:12:16,2021/06/27,83712,1,1,24,2021-06-27 09:12:16.000,1624768936,Operation,0,12,1
2332183,8313,12,61.0,09:12:18,2021/06/27,83712,1,1,24,2021-06-27 09:12:18.000,1624768938,Operation,0,12,1
2332184,8314,12,7.0,09:12:25,2021/06/27,83712,1,1,24,2021-06-27 09:12:25.000,1624768945,Operation,0,12,1
2332639,8312,12,72.0,14:10:11,2021/06/27,83712,1,1,24,2021-06-27 14:10:11.000,1624786811,Operation,0,12,1
2332640,8313,12,70.0,14:10:27,2021/06/27,83712,1,1,24,2021-06-27 14:10:27.000,1624786827,Operation,0,12,1
2332641,8314,12,7.0,14:10:29,2021/06/27,83712,1,1,24,2021-06-27 14:10:29.000,1624786829,Operation,0,12,1
2333034,8312,12,73.0,20:36:27,2021/06/27,83793,1,1,24,2021-06-27 20:36:27.000,1624809987,Operation,0,12,1
2333035,8313,12,69.0,20:36:29,2021/06/27,83793,1,1,24,2021-06-27 20:36:29.000,1624809989,Operation,0,12,1
2333036,8314,12,7.0,20:36:43,2021/06/27,83793,1,1,24,2021-06-27 20:36:43.000,1624810003,Operation,0,12,1
