AssetID,Value,DateTime
8320,45,55:03.0
8320,42,35:38.0
8320,48,49:13.0
8320,43,40:13.0
8320,50,15:16.0
8320,46,32:38.0
8320,43,06:01.0
8320,39,34:04.0
8320,44,32:00.0
8320,40,36:27.0
8320,47,41:56.0
8320,44,53:28.0
8320,41,10:10.0
8320,46,29:32.0
8320,43.5,13:26.0
8320,48,22:27.0
8320,49,49:34.0
8320,50,43:50.0
8320,45,01:24.0
8320,44,33:39.0
8320,52,18:38.0
8320,49,54:13.0
8320,46,51:07.0
8320,44,03:13.0
8320,49,29:22.0
8320,42,43:38.0
8320,51,20:05.0
8320,38,52:24.0
8320,39,03:11.0
8320,45,56:29.0
8320,48,35:20.0
8320,42,19:57.0
8320,49,57:00.0
8320,47,49:45.0
8320,43,59:33.0
8320,50,00:37.0
8320,43,58:26.0
8320,50,22:03.0
8320,43,41:17.0
8320,48,41:45.0
8320,46,32:08.0
8320,42,47:13.0
8320,50,05:49.0
8320,43,36:30.0
8320,51,02:42.0
8320,47,33:16.0
8320,51,35:09.0
8320,46,35:54.0
8320,40,53:14.0
8320,46,40:47.0
8320,47,59:43.0
8320,42,35:02.0
8320,41,11:37.0
8320,46,34:50.0
8320,50,51:27.0
8320,45,33:37.0
8320,48,03:32.0
8320,44,30:40.0
8320,42,59:57.0
8320,47,50:16.0
8320,50,33:17.0
8320,46,15:12.0
8320,42,29:09.0
8320,49,26:18.0
8320,44.5,17:55.0
8320,52,55:05.0
8320,44,25:18.0
8320,52,51:32.0
8320,48,17:51.0
8320,44,36:49.0
8320,49,40:32.0
8320,44,58:41.0
8320,41,09:27.0
8320,50,16:28.0
8320,50,40:29.0
8320,46,48:59.0
8320,42,10:56.0
8320,48,27:17.0
8320,44,42:25.0
8320,48,31:15.0
8320,51,54:32.0
8320,45,41:59.0
8320,48,36:15.0
8320,45,51:01.0
8320,48,35:49.0
8320,46,33:36.0
8320,42,27:30.0
8320,48,19:43.0
8320,44,39:01.0
8320,49,38:37.0
8320,45,30:19.0
8320,43,01:52.0
8320,48,37:21.0
8320,42,46:02.0
8320,48,03:25.0
8320,46,28:21.0
8320,43,29:13.0
8320,43,48:50.0
8320,49,01:53.0
8320,51,31:11.0
8320,45,26:37.0
8320,44,35:04.0
8320,50,53:37.0
8320,43,03:02.0
8320,50,25:41.0
8320,46,13:57.0
8320,52,15:17.0
8320,46,48:47.0
8320,48,17:16.0
8320,43,37:57.0
8320,49,52:13.0
8320,45,36:11.0
8320,43,38:34.0
8320,48,33:30.0
8320,50,04:31.0
8320,43,37:54.0
8320,45,45:41.0
8320,52,32:03.0
8320,46,33:00.0
8320,46,06:34.0
8320,50,29:36.0
8320,47,17:06.0
8320,46,04:13.0
8320,50,10:03.0
8320,47,26:13.0
8320,45,27:11.0
8320,46,41:09.0
8320,50,42:21.0
8320,44,27:51.0
8320,44,54:20.0
8320,49,09:31.0
8320,47,26:10.0
8320,44,15:16.0
8320,43,58:02.0
8320,48,32:23.0
8320,48,46:33.0
8320,47,09:38.0
8320,45,49:04.0
8320,50,50:20.0
8320,46,43:29.0
8320,50,58:36.0
8320,44,16:11.0
8320,47,51:50.0
8320,52,14:27.0
8320,46,24:47.0
8320,48,52:03.0
8320,53,41:14.0
8320,45,15:28.0
8320,52,30:55.0
8320,41,54:42.0
8320,48,41:48.0
8320,47,26:26.0
8320,47,23:45.0
8320,53,40:42.0
8320,48,22:21.0
8320,46,26:26.0
8320,47,00:51.0
8320,50,31:16.0
8320,44,29:46.0
8320,44,28:00.0
8320,47,27:12.0
8320,53,59:08.0
8320,47,40:43.0
8320,47,12:54.0
8320,46,27:00.0
8320,50,08:51.0
8320,47,20:21.0
8320,47,05:50.0
8320,44,17:49.0
8320,48,08:26.0
8320,49,55:50.0
8320,46.5,14:22.0
8320,51,54:23.0
8320,49,21:52.0
8320,40,40:30.0
8320,48,18:34.0
8320,44,11:10.0
8320,47,46:11.0
8320,47,45:20.0
8320,52,43:58.0
8320,47,16:09.0
8320,47,20:46.0
8320,47,41:06.0
8320,51,04:51.0
8320,46,02:34.0
8320,50,09:23.0
8320,46,25:51.0
8320,46,42:10.0
8320,51,18:42.0
8320,44,19:30.0
8320,47,19:50.0
8320,46,30:27.0
8320,47,04:13.0
8320,45,28:16.0
8320,50,39:21.0
8320,45,26:13.0
8320,51,54:50.0
8320,49,24:17.0
8320,44,12:02.0
8320,52,27:06.0
8320,46,33:06.0
8320,47,18:30.0
8320,35,21:35.0
8320,37,40:50.0
8320,42,26:26.0
8320,48,34:22.0
8320,41,10:23.0
8320,45,16:20.0
8320,52,13:07.0
8320,46,28:23.0
8320,48,35:20.0
8320,37,51:21.0
8320,37,17:38.0
8320,41,54:32.0
8320,36,34:44.0
8320,38,24:18.0
8320,46,20:55.0
8320,46,43:52.0
8320,52,01:28.0
8320,46,49:18.0
8320,51,41:05.0
8320,48,23:12.0
8320,46,41:21.0
8320,51,40:59.0
8320,48,34:39.0
8320,48,07:06.0
8320,51,52:20.0
8320,48,36:47.0
8320,52,01:56.0
8320,46,41:03.0
8320,52,22:05.0
8320,46,21:31.0
8320,50,55:46.0
8320,46,23:07.0
8320,46,02:42.0
8320,44,25:14.0
8320,50,24:25.0
8320,37,00:37.0
8320,41,44:00.0
8320,41,33:04.0
8320,44,52:37.0
8320,43,01:55.0
8320,46,32:56.0
8320,50,20:20.0
8320,45,25:22.0
8320,46,29:07.0
8320,45,45:09.0
8320,48,24:38.0
8320,53,04:53.0
8320,50,23:04.0
8320,49,15:15.0
8320,44,31:04.0
8320,44,28:25.0
8320,46,05:30.0
8320,43,13:36.0
8320,42,04:48.0
8320,42,01:16.0
8320,50,26:22.0
8320,48,25:07.0
8320,46,06:24.0
8320,51,05:45.0
8320,47,12:09.0
8320,50,58:07.0
8320,46,18:58.0
8320,46,22:32.0
8320,46,50:52.0
8320,52,38:53.0
8320,42,16:09.0
8320,52,10:31.0
8320,46,49:22.0
8320,44,21:48.0
8320,51,27:02.0
8320,43,31:08.0
8320,43,43:12.0
8320,44,37:47.0
8320,50,16:35.0
8320,45,01:59.0
8320,45,43:16.0
8320,50,44:57.0
8320,45,28:20.0
8320,43,15:15.0
8320,48,13:44.0
8320,48,55:13.0
8320,43,13:17.0
8320,42,00:29.0
8320,44,02:10.0
8320,50,38:00.0
8320,45,28:38.0
8320,44,25:09.0
8320,43,47:12.0
8320,47,44:36.0
8320,41,48:47.0
8320,46,44:05.0
8320,53,07:55.0
8320,47,56:05.0
8320,53,01:24.0
8320,51,20:15.0
8320,48,36:08.0
8320,46,44:50.0
8320,46,24:13.0
8320,44,27:42.0
8320,51,30:05.0
8320,50,55:19.0
8320,47,34:33.0
8320,49,59:44.0
8320,44,28:09.0
8320,45,27:40.0
8320,43,52:45.0
8320,43,40:24.0
8320,49,53:51.0
8320,42,25:28.0
8320,43,52:17.0
8320,42,23:42.0
8320,48.5,07:52.0
8320,45,03:25.0
8320,48,22:45.0
8320,45,06:01.0
8320,51,44:41.0
8320,45,45:35.0
8320,51,19:02.0
8320,41,02:04.0
8320,48,04:05.0
8320,44,27:05.0
8320,45,25:14.0
8320,41,59:09.0
8320,49,36:06.0
8320,41,43:27.0
8320,48,01:29.0
8320,46,40:35.0
8320,46.5,39:28.0
8320,42,15:10.0
8320,47,26:32.0
8320,46,15:36.0
8320,44,19:44.0
8320,44,03:16.0
8320,49,04:37.0
8320,44,34:52.0
8320,50,06:01.0
8320,47,21:15.0
8320,44,46:35.0
8320,41,06:29.0
8320,48,50:32.0
8320,42,27:09.0
8320,49,35:15.0
8320,46,21:51.0
8320,44,51:56.0
8320,42,20:44.0
8320,47,41:53.0
8320,42,33:37.0
8320,47,54:06.0
8320,43,04:00.0
8320,46,50:58.0
8320,42,18:50.0
8320,39,46:29.0
8320,46,07:03.0
8320,47,56:06.0
8320,44,47:26.0
8320,41,49:27.0
8320,48,33:22.0
8320,40,44:29.0
8320,46,38:11.0
8320,43,10:32.0
8320,41,01:20.0
8320,44,17:14.0
8320,42.5,39:53.0
8320,42,23:24.0
8320,39,49:55.0
8320,45,39:04.0
8320,39,18:09.0
8320,38,21:39.0
8320,45,14:01.0
8320,41,29:09.0
8320,41,37:23.0
8320,40,16:26.0
8320,44,05:18.0
8320,46,53:40.0
8320,44,26:49.0
8320,41,52:56.0
8320,45,47:30.0
8320,43,56:49.0
8320,48,58:49.0
8320,44,14:58.0
8320,39,50:10.0
8320,44,40:46.0
8320,40,17:27.0
8320,39,41:40.0
8320,45,43:19.0
8320,40,17:31.0
8320,40,09:22.0
8320,45,00:52.0
8320,41,23:57.0
8320,42,48:52.0
8320,45.5,57:20.0
8320,37,33:16.0
8320,43,48:18.0
8320,40,25:28.0
8320,46,25:35.0
8320,44,25:43.0
8320,47,15:41.0
8320,42,22:23.0
8320,43,21:02.0
8320,38,30:27.0
8320,45,33:39.0
8320,43,17:19.0
8320,47,53:19.0
8320,40,49:46.0
8320,36,43:07.0
8320,44,28:45.0
8320,40,35:45.0
8320,43,01:11.0
8320,40,28:33.0
8320,42,16:17.0
8320,41,01:56.0
8320,46,57:32.0
8320,39,32:13.0
8320,43,47:58.0
8320,45,23:06.0
8320,43,23:58.0
8320,44,25:59.0
8320,41,22:21.0
8320,40,37:40.0
8320,39,44:02.0
8320,46,06:00.0
8320,42,52:21.0
8320,42,27:02.0
8320,41,33:52.0
8320,47,54:33.0
8320,38,38:43.0
8320,44,40:29.0
8320,40,27:29.0
8320,39,00:51.0
8320,39,10:24.0
8320,43,35:53.0
8320,41.5,38:13.0
8320,39,54:19.0
8320,42,58:27.0
8320,39,20:35.0
8320,38,35:36.0
8320,37,53:39.0
8320,42,41:40.0
8320,38,25:03.0
8320,37,14:49.0
8320,42,01:09.0
8320,36,52:00.0
8320,42,36:56.0
8320,37,25:47.0
8320,35,31:01.0
8320,35,44:20.0
8320,39,43:09.0
8320,37,23:11.0
8320,36,28:43.0
8320,38,12:24.0
8320,36,04:58.0
8320,39,53:14.0
8320,35,29:40.0
8320,26,15:25.0
8320,30,42:31.0
8320,39,19:01.0
8320,38,20:19.0
8320,43,31:27.0
8320,39,13:40.0
8320,37,10:48.0
8320,42,54:00.0
8320,36,42:25.0
8320,42,01:40.0
8320,38.5,06:55.0
8320,37,16:44.0
8320,35,49:31.0
8320,40,43:03.0
8320,38,18:27.0
8320,36,52:52.0
8320,41,01:48.0
8320,40,55:02.0
8320,34,23:06.0
8320,38,21:39.0
8320,35,24:58.0
8320,30,32:51.0
8320,32,41:45.0
8320,38,10:11.0
8320,42,26:19.0
8320,38,24:33.0
8320,40,01:32.0
8320,37,21:47.0
8320,43,44:16.0
8320,36,41:11.0
8320,41,32:44.0
8320,36,37:14.0
8320,37,25:48.0
8320,34,10:19.0
8320,40,29:26.0
8320,36,00:18.0
8320,36,53:06.0
8320,40,50:27.0
8320,36,25:34.0
8320,36,00:31.0
8320,30,12:33.0
8320,29,21:41.0
8320,33,50:42.0
8320,40,02:56.0
8320,38,39:51.0
8320,43,24:52.0
8320,40,31:25.0
8320,40,14:49.0
8320,35,55:38.0
8320,40,37:52.0
8320,37,00:27.0
8320,35,07:35.0
8320,40,30:07.0
8320,40,38:46.0
8320,35,42:06.0
8320,37,23:44.0
8320,35,35:55.0
8320,29,11:32.0
8320,32,28:30.0
8320,29,00:46.0
8320,25,10:10.0
8320,33,41:19.0
8320,31,39:11.0
8320,35,55:23.0
8320,32,46:12.0
8320,30,47:08.0
8320,32,47:17.0
8320,35,56:46.0
8320,34,24:55.0
8320,32,18:57.0
8320,31,39:55.0
8320,31,49:50.0
8320,30,27:42.0
8320,30,48:58.0
8320,33,43:08.0
8320,30,32:45.0
8320,32,39:53.0
8320,30,20:46.0
8320,29,52:04.0
8320,31,43:50.0
8320,31,46:10.0
8320,34,29:02.0
8320,30,28:10.0
8320,32,25:34.0
8320,30,24:31.0
8320,31,50:03.0
8320,32,26:55.0
8320,33,16:53.0
8320,33,37:25.0
8320,29,37:45.0
8320,32,26:52.0
8320,31,26:22.0
8320,29,25:07.0
8320,30,51:33.0
8320,30,29:52.0
8320,30,47:29.0
8320,29,19:36.0
8320,30,23:20.0
8320,34,46:23.0
8320,30,27:38.0
8320,29,42:45.0
8320,31,08:34.0
8320,29,26:44.0
8320,21,41:00.0
8320,34,32:13.0
8320,27,23:50.0
8320,28,46:21.0
8320,33,00:45.0
8320,31,32:50.0
8320,34,34:47.0
8320,31,25:43.0
8320,29,44:49.0
8320,30,45:10.0
8320,33,31:34.0
8320,30,35:32.0
8320,30,04:11.0
8320,34,12:59.0
8320,31,04:19.0
8320,27,30:41.0
8320,30,28:19.0
8320,25,53:45.0
8320,28,40:58.0
8320,25,25:22.0
8320,24,51:04.0
8320,30,20:58.0
8320,32,37:23.0
8320,33,28:35.0
8320,31,00:34.0
8320,31,37:42.0
8320,33,02:01.0
8320,31,35:46.0
8320,28,27:25.0
8320,29,40:19.0
8320,33,27:49.0
8320,31,09:38.0
8320,33,32:40.0
8320,31,38:41.0
8320,28,20:09.0
8320,32,29:54.0
8320,31,09:50.0
8320,30,21:10.0
8320,29,34:22.0
8320,30,44:53.0
8320,25,01:30.0
8320,26,23:19.0
8320,31,26:30.0
8320,31,54:19.0
8320,35,13:26.0
8320,31,26:34.0
8320,30,32:18.0
8320,29,25:44.0
8320,30,40:46.0
8320,28,22:45.0
8320,24,51:16.0
8320,24,24:06.0
8320,24,47:08.0
8320,26,59:54.0
8320,26,41:21.0
8320,24,25:16.0
8320,28,38:35.0
8320,24,13:59.0
8320,24,51:17.0
8320,24.5,26:41.0
8320,26,15:58.0
8320,24,46:19.0
8320,28,23:24.0
8320,21,36:26.0
8320,24,33:24.0
8320,25,35:13.0
8320,23,12:10.0
8320,23,22:12.0
8320,26,48:02.0
8320,28,30:03.0
8320,26,36:24.0
8320,27.5,51:30.0
8320,28,25:18.0
8320,24,06:32.0
8320,28,35:24.0
8320,24,33:26.0
8320,23,42:53.0
8320,24,32:05.0
8320,23,08:05.0
8320,22,16:49.0
8320,24,14:07.0
8320,24,34:43.0
8320,23,35:12.0
8320,24,00:40.0
8320,26,27:37.0
8320,24,25:10.0
8320,23,11:42.0
8320,27,10:37.0
8320,25,05:09.0
8320,27,00:09.0
8320,25,19:33.0
8320,25,40:40.0
8320,29,19:45.0
8320,26.5,29:03.0
8320,24,44:09.0
8320,26,23:54.0
8320,25,21:32.0
8320,24,19:36.0
8320,24,20:39.0
8320,22,00:03.0
8320,25,37:31.0
8320,28,35:33.0
8320,28,35:33.0
8320,27,30:11.0
8320,26,58:14.0
8320,22,45:46.0
8320,25,46:53.0
8320,26,14:27.0
8320,20,27:18.0
8320,22,11:48.0
8320,21.5,30:07.0
8320,24,21:58.0
8320,22,43:35.0
8320,25,07:46.0
8320,24,17:54.0
8320,25,28:01.0
8320,22,00:26.0
8320,22,33:45.0
8320,24,11:18.0
8320,25,16:30.0
8320,22,13:48.0
8320,23,24:53.0
8320,25,22:11.0
8320,22,34:23.0
8320,26,27:12.0
8320,24,53:10.0
8320,28,18:59.0
8320,26,38:41.0
8320,29,54:14.0
8320,26,16:39.0
8320,26,29:02.0
8320,23,50:20.0
8320,28,35:07.0
8320,22,26:27.0
8320,23,09:58.0
8320,22,29:35.0
8320,22,29:48.0
8320,20,27:57.0
8320,24,08:21.0
8320,21,33:39.0
8320,20,29:29.0
8320,24,30:49.0
8320,22,25:32.0
8320,21,52:25.0
8320,25,23:28.0
8320,21,36:02.0
8320,21,00:27.0
8320,26,50:50.0
8320,26,16:00.0
8320,24,20:05.0
8320,25,22:32.0
8320,24,25:23.0
8320,24,26:56.0
8320,23,37:54.0
8320,24,39:35.0
8320,25,17:33.0
8320,27,49:03.0
8320,27,22:43.0
8320,27,26:00.0
8320,22,25:39.0
8320,24,16:04.0
8320,23,48:39.0
8320,23,09:11.0
8320,27,47:56.0
8320,24,16:16.0
8320,23,44:07.0
8320,24,30:40.0
8320,29,57:03.0
8320,26,09:02.0
8320,24,25:51.0
8320,26,16:07.0
8320,27,52:30.0
8320,24,30:55.0
8320,23,49:25.0
8320,21,36:58.0
8320,23,10:16.0
8320,22,41:13.0
8320,26,34:32.0
8320,26,26:00.0
8320,25,58:24.0
8320,26,47:18.0
8320,26,23:58.0
8320,29,42:19.0
8320,22,32:21.0
8320,20,52:40.0
8320,22,34:31.0
8320,24.5,29:15.0
8320,23,36:16.0
8320,23,35:30.0
8320,25,50:08.0
8320,23,01:44.0
8320,26,17:51.0
8320,24,16:58.0
8320,22,19:47.0
8320,23,26:57.0
8320,24,28:44.0
8320,20,10:35.0
8320,19,20:26.0
8320,27,28:48.0
8320,26,06:15.0
8320,24,48:42.0
8320,25,29:51.0
8320,23,19:19.0
8320,19,25:44.0
8320,23,36:21.0
8320,27,47:13.0
8320,25,34:44.0
8320,22,39:11.0
8320,25,37:23.0
8320,24,42:44.0
8320,22,20:11.0
8320,23,56:32.0
8320,24,22:39.0
8320,24,18:10.0
8320,22,27:41.0
8320,24,17:03.0
8320,22,28:32.0
8320,25,51:43.0
8320,29,29:11.0
8320,27,19:49.0
8320,26,34:22.0
8320,23,32:12.0
8320,27,36:31.0
8320,25,22:30.0
8320,22,36:15.0
8320,22,35:36.0
8320,18,13:52.0
8320,27.5,35:19.0
8320,23,39:09.0
8320,25,54:01.0
8320,23,16:13.0
8320,21,20:29.0
8320,20,43:41.0
8320,23,52:39.0
8320,20,23:25.0
8320,20,25:38.0
8320,21,31:01.0
8320,26,29:35.0
8320,27,40:55.0
8320,22,20:05.0
8320,25,07:39.0
8320,26,18:31.0
8320,24,08:11.0
8320,22,33:20.0
8320,26,09:55.0
8320,25,56:25.0
8320,27,45:21.0
8320,28,35:10.0
8320,23,52:36.0
8320,28,07:49.0
8320,27,27:58.0
8320,25,28:44.0
8320,19,44:50.0
8320,20,34:06.0
8320,20,17:47.0
8320,19,15:00.0
8320,21,36:55.0
8320,26,16:12.0
8320,27,36:33.0
8320,30,25:10.0
8320,30,22:44.0
8320,30,25:26.0
8320,23,32:28.0
8320,28,51:40.0
8320,25,34:18.0
8320,22,26:04.0
8320,24,16:31.0
8320,28,25:17.0
8320,26,31:32.0
8320,26,14:46.0
8320,22,20:51.0
8320,19,20:04.0
8320,17,26:21.0
8320,25,22:10.0
8320,27,39:03.0
8320,25,32:26.0
8320,24,11:15.0
8320,30,34:09.0
8320,26,42:00.0
8320,24,46:27.0
8320,24,53:22.0
8320,23,16:32.0
8320,22,21:50.0
8320,20,27:14.0
8320,22,40:23.0
8320,29,40:10.0
8320,25.5,21:52.0
8320,23,04:01.0
8320,29,40:17.0
8320,28,35:32.0
8320,27,38:09.0
8320,22.5,25:13.0
8320,22,29:22.0
8320,29,37:48.0
8320,24,17:42.0
8320,21,33:04.0
8320,27,06:52.0
8320,34,07:31.0
8320,30,31:21.0
8320,28,29:09.0
8320,31,47:38.0
8320,26,58:16.0
8320,25,06:56.0
8320,32,31:51.0
8320,30,04:04.0
8320,36,18:35.0
8320,31,29:23.0
8320,27,39:28.0
8320,29.5,49:03.0
8320,20,37:46.0
8320,22,30:13.0
8320,26,26:15.0
8320,26,24:24.0
8320,31,09:14.0
8320,33,59:42.0
8320,23.5,15:40.0
8320,27.5,26:48.0
8320,25,33:46.0
8320,31,36:40.0
8320,30,20:38.0
8320,25,27:52.0
8320,26,34:59.0
8320,26,03:52.0
8320,33,04:28.0
8320,31,20:29.0
8320,27,34:17.0
8320,26,03:23.0
8320,32,00:28.0
8320,35,05:45.0
8320,33,17:59.0
8320,28,04:49.0
8320,31,59:44.0
8320,30,33:54.0
8320,28,25:18.0
8320,29,49:24.0
8320,34,48:35.0
8320,31,19:05.0
8320,31,46:10.0
8320,30,20:49.0
8320,26,19:54.0
8320,28,45:44.0
8320,31,42:15.0
8320,28,22:32.0
8320,25,20:36.0
8320,29,30:20.0
8320,35,36:47.0
8320,32,16:46.0
8320,29,59:53.0
8320,31,54:19.0
8320,31,35:29.0
8320,32,47:47.0
8320,26,28:08.0
8320,23,00:29.0
8320,30.5,40:48.0
8320,26,19:59.0
8320,28,15:34.0
8320,34,41:13.0
8320,30,11:23.0
8320,28,19:28.0
8320,29,54:40.0
8320,33,35:55.0
8320,27.5,57:40.0
8320,33,22:54.0
8320,21,06:55.0
8320,36,57:02.0
8320,33,25:27.0
8320,30,26:47.0
8320,31,56:51.0
8320,33,21:48.0
8320,29,23:49.0
8320,38,23:02.0
8320,30,31:01.0
8320,31,37:57.0
8320,26,26:43.0
8320,29,46:38.0
8320,36,36:07.0
8320,32,25:19.0
8320,29,00:34.0
8320,28,04:02.0
8320,35,42:48.0
8320,30,25:48.0
8320,26,05:49.0
8320,21,40:32.0
8320,21,15:08.0
8320,26,27:49.0
8320,20,44:28.0
8320,17,52:54.0
8320,19,35:16.0
8320,28,48:39.0
8320,23,28:09.0
8320,21,34:03.0
8320,30,34:31.0
8320,33,50:37.0
8320,30,25:16.0
8320,30,48:37.0
8320,28,54:32.0
8320,27,38:23.0
8320,34,39:21.0
8320,29,00:33.0
8320,25,09:59.0
8320,31,43:55.0
8320,32,39:01.0
8320,24,42:44.0
8320,17,19:45.0
8320,22,25:29.0
8320,12,10:27.0
8320,24,25:53.0
8320,21,53:50.0
8320,20,24:42.0
8320,28,12:33.0
8320,22,33:52.0
8320,30,24:47.0
8320,25,21:06.0
8320,28,30:25.0
8320,26,25:54.0
8320,30,05:27.0
8320,31,19:11.0
8320,29,15:06.0
8320,24,18:48.0
8320,28,26:50.0
8320,36,31:44.0
8320,31,15:48.0
8320,27,50:38.0
8320,15,22:24.0
8320,26,33:03.0
8320,16,10:37.0
8320,16,54:25.0
8320,24,01:34.0
8320,22,12:11.0
8320,30,46:35.0
8320,25,14:04.0
8320,29,39:49.0
8320,33,47:40.0
8320,30,26:29.0
8320,28,24:02.0
8320,30.5,52:15.0
8320,37,28:21.0
8320,31,05:18.0
8320,35,32:49.0
8320,30,14:48.0
8320,28,22:56.0
8320,21,17:11.0
8320,19,24:56.0
8320,24,28:47.0
8320,22,28:43.0
8320,27,03:04.0
8320,35,17:07.0
8320,35,24:58.0
8320,39,49:23.0
8320,38,29:02.0
8320,38,18:34.0
8320,40,39:47.0
8320,19,48:24.0
8320,25,03:22.0
8320,29,58:15.0
8320,25,22:46.0
8320,24,35:15.0
8320,20,45:09.0
8320,34,41:40.0
8320,36,22:28.0
8320,30,40:41.0
8320,37,02:20.0
8320,42,28:39.0
8320,41,36:41.0
8320,44,29:35.0
8320,40,23:46.0
8320,39,18:21.0
8320,39,20:16.0
8320,39,22:45.0
8320,43,39:31.0
8320,38,49:12.0
8320,40,24:38.0
8320,35,32:43.0
8320,27,15:11.0
8320,32,22:51.0
8320,31,38:33.0
8320,36,29:41.0
8320,34,12:29.0
8320,29,33:11.0
8320,37,36:01.0
8320,32,48:20.0
8320,38,37:15.0
8320,44,54:21.0
8320,42,51:21.0
8320,46,24:02.0
8320,42,35:49.0
8320,38,20:53.0
8320,39,28:38.0
8320,34,43:56.0
8320,39,40:28.0
8320,43,00:07.0
8320,40,19:52.0
8320,39,25:51.0
8320,35,35:17.0
8320,26,45:37.0
8320,24,35:45.0
8320,20,19:54.0
8320,27,32:16.0
8320,35,31:35.0
8320,28,25:14.0
8320,38,15:47.0
8320,44,02:01.0
8320,44,38:20.0
8320,36,59:48.0
8320,41,47:04.0
8320,37,29:02.0
8320,38,06:38.0
8320,42,44:11.0
8320,42,07:30.0
8320,32,06:34.0
8320,40,20:21.0
8320,39,27:07.0
8320,41,36:25.0
8320,43,21:17.0
8320,42,28:53.0
8320,36,09:33.0
8320,42,49:57.0
8320,44,20:04.0
8320,47,56:15.0
8320,41,23:14.0
8320,37,30:01.0
8320,37,34:59.0
8320,45,06:38.0
8320,35,45:55.0
8320,41,59:42.0
8320,41,23:43.0
8320,40,48:56.0
8320,41,32:38.0
8320,40,29:38.0
8320,38,56:09.0
8320,42,47:37.0
8320,45,40:18.0
8320,43,53:17.0
8320,43,08:48.0
8320,40,24:13.0
8320,40,45:04.0
8320,45,36:35.0
8320,40,17:24.0
8320,35,45:47.0
8320,45,19:08.0
8320,38,11:31.0
8320,42,33:33.0
8320,45,48:19.0
8320,41,32:32.0
8320,41,19:55.0
8320,42,29:48.0
8320,39,32:00.0
8320,45,53:09.0
8320,49,31:59.0
8320,45,22:05.0
8320,40,35:43.0
8320,42,58:45.0
8320,43,33:07.0
8320,43,18:39.0
8320,43,06:59.0
8320,39,22:59.0
8320,44,23:00.0
8320,39,24:44.0
8320,39,21:31.0
8320,46,50:08.0
8320,46,01:02.0
8320,40,16:29.0
8320,38,18:04.0
8320,43,56:28.0
8320,46,16:52.0
8320,44,29:44.0
8320,48,00:06.0
8320,47,09:26.0
8320,45,28:06.0
8320,41,39:13.0
8320,44,30:04.0
8320,48,24:09.0
8320,43,26:07.0
8320,41,49:39.0
8320,45,08:28.0
8320,45,22:58.0
8320,35,57:47.0
8320,37,29:46.0
8320,37,32:31.0
8320,42,21:15.0
8320,43,30:48.0
8320,42,57:11.0
8320,44,25:35.0
8320,45,10:58.0
8320,45,56:15.0
8320,45,21:37.0
8320,43,21:41.0
8320,40,30:01.0
8320,44,41:34.0
8320,48,38:17.0
8320,44,41:00.0
8320,47,04:51.0
8320,45,24:19.0
8320,40,00:56.0
8320,45,45:32.0
8320,45,44:31.0
8320,44,57:27.0
8320,43,25:17.0
8320,47,32:57.0
8320,43,15:01.0
8320,38,18:53.0
8320,43,57:19.0
8320,47,00:09.0
8320,42,03:45.0
8320,45,54:14.0
8320,42,22:13.0
8320,38,25:53.0
8320,43,24:12.0
8320,41,51:44.0
8320,45,29:44.0
8320,44,08:59.0
8320,48,10:46.0
8320,44,18:47.0
8320,42,15:42.0
8320,44,37:02.0
8320,40,09:45.0
8320,49,53:02.0
8320,42,15:17.0
8320,39,33:08.0
8320,48,11:00.0
8320,40,12:08.0
8320,46,30:07.0
8320,42,33:44.0
8320,44,45:51.0
8320,50,29:31.0
8320,45,20:18.0
8320,49,00:07.0
8320,42,25:12.0
8320,38,55:18.0
8320,43,00:29.0
8320,50,32:37.0
8320,45,27:01.0
8320,46,46:05.0
8320,49,34:27.0
8320,45,25:09.0
8320,45,25:09.0
8320,40,30:38.0
8320,45,40:21.0
8320,49,34:17.0
8320,45,21:30.0
8320,41,46:44.0
8320,44,28:11.0
8320,40,47:33.0
8320,43,00:29.0
8320,45,13:05.0
8320,50,25:10.0
8320,44,24:46.0
8320,41,30:29.0
8320,41,22:56.0
8320,41,22:56.0
8320,49,31:33.0
8320,44,26:15.0
8320,45,56:48.0
8320,45,56:48.0
8320,49,24:33.0
8320,45,42:25.0
8320,45,09:56.0
8320,46,33:50.0
8320,46,49:15.0
8320,49,44:19.0
8320,46,29:50.0
8320,39,30:16.0
8320,44,26:35.0
8320,47,30:48.0
8320,45,49:45.0
8320,49,01:07.0
8320,44,24:38.0
8320,44,24:38.0
8320,41,22:45.0
8320,45,19:47.0
8320,45,43:17.0
8320,48,51:50.0
8320,49,05:15.0
8320,40,51:36.0
8320,49,18:21.0
8320,44,23:57.0
8320,40,23:30.0
8320,45,35:39.0
8320,44,40:36.0
8320,47,43:18.0
8320,45,49:14.0
8320,45,49:14.0
8320,45,37:58.0
8320,44,25:11.0
8320,44,25:11.0
8320,40,29:11.0
8320,46,32:47.0
8320,46,32:47.0
8320,45,28:33.0
8320,45,28:33.0
8320,45,16:28.0
8320,44,23:30.0
8320,49,32:20.0
8320,45,37:47.0
8320,39,52:06.0
8320,47,13:23.0
8320,54,13:57.0
8320,45,38:51.0
8320,41,07:58.0
8320,45,24:54.0
8320,42,48:39.0
8320,46,30:47.0
8320,49,26:46.0
8320,46,19:44.0
8320,41,26:33.0
8320,45,25:20.0
8320,41,41:29.0
8320,47,36:47.0
8320,42,24:22.0
