AssetID,Value,DateTime
8319,42,24:20.0
8319,50,47:18.0
8319,51,32:26.0
8319,42,29:32.0
8319,43,43:34.0
8319,43,43:34.0
8319,50,29:54.0
8319,48,13:38.0
8319,47,28:30.0
8319,42,17:49.0
8319,45,24:35.0
8319,47,51:33.0
8319,41,29:57.0
8319,41,34:51.0
8319,47,40:45.0
8319,48,07:26.0
8319,41,49:48.0
8319,42,14:24.0
8319,50,19:41.0
8319,44,40:09.0
8319,50,23:16.0
8319,47,23:15.0
8319,44,29:43.0
8319,42,14:28.0
8319,42,34:07.0
8319,43,27:00.0
8319,43,27:00.0
8319,50,29:10.0
8319,43,42:11.0
8319,49,26:02.0
8319,44,28:08.0
8319,42,27:31.0
8319,46,28:50.0
8319,41,30:36.0
8319,48,31:43.0
8319,41,09:38.0
8319,48,30:57.0
8319,44,23:16.0
8319,41,28:21.0
8319,46,27:55.0
8319,46,16:33.0
8319,45,24:22.0
8319,42,15:22.0
8319,44,22:22.0
8319,48,31:41.0
8319,43,34:36.0
8319,49,23:18.0
8319,47,22:44.0
8319,42,18:07.0
8319,50,05:48.0
8319,42,45:38.0
8319,49,48:50.0
8319,50,25:30.0
8319,52,01:46.0
8319,51,27:36.0
8319,44,41:29.0
8319,48,02:14.0
8319,46,27:08.0
8319,42,40:13.0
8319,43,31:08.0
8319,49,15:53.0
8319,45,24:24.0
8319,42,32:56.0
8319,52,38:19.0
8319,46,25:20.0
8319,43,59:41.0
8319,45,53:28.0
8319,45,53:28.0
8319,48,08:18.0
8319,41,01:10.0
8319,43,31:17.0
8319,48,38:25.0
8319,45,09:20.0
8319,42,11:55.0
8319,43,21:33.0
8319,49,35:00.0
8319,48,20:44.0
8319,43,10:10.0
8319,45,18:25.0
8319,49,01:13.0
8319,48,26:00.0
8319,43,44:43.0
8319,44,35:32.0
8319,41,39:33.0
8319,43,47:10.0
8319,48,45:50.0
8319,44,21:54.0
8319,40,16:16.0
8319,44,40:02.0
8319,48,21:53.0
8319,47,23:17.0
8319,42,48:24.0
8319,44,23:12.0
8319,44,26:41.0
8319,50,29:18.0
8319,45,18:13.0
8319,43,29:55.0
8319,45,53:57.0
8319,40,27:27.0
8319,40,27:27.0
8319,44,48:35.0
8319,47,44:44.0
8319,43,30:34.0
8319,43,30:34.0
8319,40,24:27.0
8319,44,24:52.0
8319,44,24:52.0
8319,40,28:20.0
8319,52,12:16.0
8319,48,03:44.0
8319,44,37:47.0
8319,44,28:24.0
8319,46,26:34.0
8319,46,26:34.0
8319,42,31:30.0
8319,48,21:34.0
8319,45,59:46.0
8319,52,28:40.0
8319,46,21:28.0
8319,42,26:45.0
8319,43,37:35.0
8319,47,06:42.0
8319,43,24:50.0
8319,43,24:50.0
8319,42,29:54.0
8319,42,29:54.0
8319,48,19:23.0
8319,41,01:49.0
8319,43,35:05.0
8319,47,23:32.0
8319,44,20:18.0
8319,44,20:18.0
8319,42,02:41.0
8319,43,24:04.0
8319,43,24:04.0
8319,50,43:49.0
8319,46,24:28.0
8319,42,01:55.0
8319,43,17:00.0
8319,43,20:02.0
8319,44,43:23.0
8319,47,35:54.0
8319,46,41:48.0
8319,50,22:39.0
8319,44,26:13.0
8319,42,24:13.0
8319,43,37:15.0
8319,49,51:03.0
8319,45,36:52.0
8319,45,36:52.0
8319,44,43:21.0
8319,45,30:41.0
8319,45,30:41.0
8319,49,39:44.0
8319,40,02:24.0
8319,42,37:21.0
8319,46,38:41.0
8319,43,37:38.0
8319,44,30:49.0
8319,44,30:49.0
8319,50,43:13.0
8319,44,28:39.0
8319,42,41:36.0
8319,43,28:11.0
8319,43,28:11.0
8319,49,31:57.0
8319,42,24:36.0
8319,48,52:57.0
8319,44,45:49.0
8319,44,45:49.0
8319,49,02:07.0
8319,42,26:14.0
8319,49,34:11.0
8319,44,22:02.0
8319,41,05:21.0
8319,43,58:44.0
8319,46,37:32.0
8319,43,19:44.0
8319,45,21:06.0
8319,42,10:17.0
8319,42,02:42.0
8319,42,02:42.0
8319,48,51:12.0
8319,43,39:12.0
8319,45,22:25.0
8319,41,47:12.0
8319,46,02:07.0
8319,49,55:13.0
8319,44,27:30.0
8319,41,31:16.0
8319,39,24:13.0
8319,39,24:13.0
8319,38,52:49.0
8319,44,50:37.0
8319,44,50:37.0
8319,42,37:44.0
8319,45,44:30.0
8319,49,42:01.0
8319,42,20:12.0
8319,50,03:12.0
8319,45,11:21.0
8319,46,29:44.0
8319,42,58:35.0
8319,47,22:41.0
8319,47,22:41.0
8319,44,24:32.0
8319,49,04:48.0
8319,40,11:23.0
8319,40,51:03.0
8319,46,56:50.0
8319,43,20:58.0
8319,41,05:46.0
8319,41,51:39.0
8319,43,37:00.0
8319,48,30:44.0
8319,42,24:03.0
8319,40,15:44.0
8319,42,32:05.0
8319,42,31:15.0
8319,40,43:04.0
8319,40,43:04.0
8319,42,54:23.0
8319,42,54:23.0
8319,46,20:07.0
8319,44,26:48.0
8319,44,16:45.0
8319,42,52:52.0
8319,43,55:01.0
8319,45,15:28.0
8319,45,15:28.0
8319,42,54:10.0
8319,45,42:39.0
8319,49,30:17.0
8319,48,24:33.0
8319,44,05:51.0
8319,48,52:41.0
8319,43,28:05.0
8319,43,58:44.0
8319,46,37:32.0
8319,44,20:50.0
8319,42,22:21.0
8319,46,46:58.0
8319,44,33:56.0
8319,50,04:13.0
8319,41,57:31.0
8319,43,43:26.0
8319,43,41:55.0
8319,46,33:28.0
8319,46,33:28.0
8319,42,50:42.0
8319,42,50:42.0
8319,46,01:43.0
8319,41,17:08.0
8319,41,17:08.0
8319,39,11:52.0
8319,42,03:10.0
8319,47,59:51.0
8319,39,05:48.0
8319,41,41:16.0
8319,47,41:14.0
8319,47,26:03.0
8319,43,11:48.0
8319,45,47:38.0
8319,45,47:38.0
8319,51,47:05.0
8319,44,26:32.0
8319,44,26:32.0
8319,44,22:30.0
8319,44,02:02.0
8319,50,00:33.0
8319,46,00:37.0
8319,44,36:59.0
8319,41,27:45.0
8319,41,22:51.0
8319,41,22:51.0
8319,46,41:25.0
8319,40,38:48.0
8319,47,15:26.0
8319,50,04:54.0
8319,46,23:47.0
8319,43,12:21.0
8319,43,24:56.0
8319,43,19:49.0
8319,41,31:18.0
8319,46,57:27.0
8319,43,45:58.0
8319,39,42:40.0
8319,44,51:50.0
8319,49,47:51.0
8319,47,06:50.0
8319,51,12:24.0
8319,41,54:16.0
8319,41,54:16.0
8319,46,17:52.0
8319,43,11:52.0
8319,40,46:31.0
8319,40,07:05.0
8319,48,20:38.0
8319,41,20:38.0
8319,48,31:15.0
8319,48,31:15.0
8319,45,00:19.0
8319,40,17:07.0
8319,41,16:24.0
8319,43,32:22.0
8319,43,32:22.0
8319,41,44:39.0
8319,42,39:59.0
8319,42,39:25.0
8319,42,39:25.0
8319,47,30:16.0
8319,47,32:34.0
8319,45,10:32.0
8319,40,02:03.0
8319,38,23:12.0
8319,42,26:36.0
8319,39,29:55.0
8319,39,22:17.0
8319,46,47:34.0
8319,44,34:30.0
8319,41,31:18.0
8319,44,35:03.0
8319,42,11:03.0
8319,44,36:18.0
8319,43,52:07.0
8319,45,55:27.0
8319,50,17:05.0
8319,47,21:59.0
8319,42,11:11.0
8319,42,21:49.0
8319,44,26:43.0
8319,44,26:43.0
8319,44,47:50.0
8319,40,18:05.0
8319,37,18:16.0
8319,38,52:48.0
8319,44,12:58.0
8319,40,03:57.0
8319,48,43:55.0
8319,41,43:26.0
8319,41,43:26.0
8319,44,27:04.0
8319,40,41:32.0
8319,46,54:48.0
8319,42,25:51.0
8319,42,19:59.0
8319,44,29:17.0
8319,39,14:09.0
8319,40,30:10.0
8319,44,41:30.0
8319,38,38:32.0
8319,46,58:50.0
8319,42,37:06.0
8319,38,47:31.0
8319,38,14:36.0
8319,40,06:45.0
8319,47,22:08.0
8319,41,21:01.0
8319,46,33:28.0
8319,42,34:30.0
8319,38,26:45.0
8319,41,20:38.0
8319,48,31:56.0
8319,45,32:01.0
8319,47,04:58.0
8319,38,41:22.0
8319,45,44:46.0
8319,40,23:52.0
8319,38,05:21.0
8319,44,22:39.0
8319,44,22:39.0
8319,41,10:33.0
8319,40,16:05.0
8319,37,24:12.0
8319,38,11:50.0
8319,44,34:12.0
8319,40,31:26.0
8319,40,05:01.0
8319,42,23:52.0
8319,42,23:32.0
8319,39,24:04.0
8319,40,42:34.0
8319,46,48:14.0
8319,40,52:56.0
8319,46,19:44.0
8319,45,35:26.0
8319,45,35:26.0
8319,40,03:53.0
8319,41,04:29.0
8319,45,29:18.0
8319,38,57:54.0
8319,43,26:38.0
8319,40,25:33.0
8319,35,54:22.0
8319,36,55:27.0
8319,36,42:20.0
8319,38,41:10.0
8319,44,33:53.0
8319,40,27:16.0
8319,40,27:16.0
8319,38,33:26.0
8319,36,33:30.0
8319,42,53:57.0
8319,40,12:40.0
8319,37,19:21.0
8319,40,32:58.0
8319,40,32:58.0
8319,37,53:26.0
8319,37,36:56.0
8319,36,15:35.0
8319,37,31:00.0
8319,42,49:38.0
8319,38,26:22.0
8319,38,26:22.0
8319,37,17:27.0
8319,37,50:04.0
8319,42,40:50.0
8319,40,31:23.0
8319,37,52:20.0
8319,36,54:40.0
8319,36,54:40.0
8319,41,02:58.0
8319,46,54:08.0
8319,43,44:24.0
8319,39,33:15.0
8319,42,42:58.0
8319,45,08:18.0
8319,40,24:16.0
8319,36,49:44.0
8319,39,45:08.0
8319,39,45:08.0
8319,42,17:58.0
8319,37,12:47.0
8319,43,55:32.0
8319,40,22:56.0
8319,37,12:50.0
8319,40,24:48.0
8319,35,13:38.0
8319,37,28:03.0
8319,40,39:36.0
8319,38,29:58.0
8319,38,29:58.0
8319,40,21:27.0
8319,40,20:02.0
8319,37,25:34.0
8319,37,25:34.0
8319,43,23:58.0
8319,38,27:53.0
8319,38,27:53.0
8319,38,27:53.0
8319,35,40:59.0
8319,35,00:17.0
8319,44,39:00.0
8319,37,41:21.0
8319,42,16:14.0
8319,42,16:14.0
8319,38,26:47.0
8319,38,21:14.0
8319,34,28:28.0
8319,34,28:28.0
8319,38,52:09.0
8319,40,05:25.0
8319,34,35:40.0
8319,39,24:04.0
8319,35,24:28.0
8319,39,42:30.0
8319,44,26:54.0
8319,42,23:44.0
8319,38,10:52.0
8319,41,32:11.0
8319,41,32:11.0
8319,38,08:18.0
8319,40,17:49.0
8319,36,23:51.0
8319,36,46:42.0
8319,43,33:13.0
8319,37,46:04.0
8319,37,46:04.0
8319,42,20:56.0
8319,37,44:31.0
8319,34,27:10.0
8319,34,19:46.0
8319,38,41:36.0
8319,38,11:23.0
8319,38,11:23.0
8319,38,11:23.0
8319,35,33:37.0
8319,35,09:58.0
8319,35,33:37.0
8319,35,09:58.0
8319,35,01:30.0
8319,33,40:10.0
8319,38,34:18.0
8319,37,23:31.0
8319,34,17:17.0
8319,30,40:10.0
8319,30,40:10.0
8319,35,21:49.0
8319,33,26:25.0
8319,32,14:16.0
8319,32,25:20.0
8319,37,00:06.0
8319,34,03:39.0
8319,34,01:40.0
8319,40,24:23.0
8319,34,10:16.0
8319,36,07:03.0
8319,34,14:30.0
8319,35,43:24.0
8319,39,47:28.0
8319,36,24:58.0
8319,36,22:44.0
8319,34,35:34.0
8319,37,29:12.0
8319,33,00:37.0
8319,37,42:36.0
8319,36,24:15.0
8319,31,18:16.0
8319,35,33:57.0
8319,33,42:40.0
8319,36,25:39.0
8319,33,33:34.0
8319,30,23:03.0
8319,30,26:01.0
8319,38,21:30.0
8319,34,34:55.0
8319,38,38:33.0
8319,34,34:50.0
8319,34,34:50.0
8319,39,20:47.0
8319,36,30:21.0
8319,33,17:12.0
8319,33,17:43.0
8319,33,17:43.0
8319,31,21:46.0
8319,36,32:54.0
8319,33,23:24.0
8319,33,52:20.0
8319,31,32:59.0
8319,33,28:19.0
8319,34,44:16.0
8319,32,26:50.0
8319,32,25:59.0
8319,31,26:12.0
8319,30,44:07.0
8319,38,22:03.0
8319,38,22:03.0
8319,34,22:10.0
8319,34,32:22.0
8319,34,32:22.0
8319,38,16:52.0
8319,35,39:38.0
8319,32,23:01.0
8319,32,32:54.0
8319,32,32:54.0
8319,34,13:09.0
8319,34,48:27.0
8319,38,59:42.0
8319,31,49:40.0
8319,36,27:59.0
8319,34,27:26.0
8319,31,17:41.0
8319,30,09:39.0
8319,35,44:45.0
8319,33,25:08.0
8319,32,48:23.0
8319,38,29:28.0
8319,36,29:14.0
8319,36,18:02.0
8319,35,36:07.0
8319,36,53:31.0
8319,33,58:35.0
8319,33,51:13.0
8319,32,28:55.0
8319,30,58:16.0
8319,30,46:26.0
8319,35,43:44.0
8319,35,27:26.0
8319,30,15:19.0
8319,31,53:43.0
8319,35,36:16.0
8319,32,03:14.0
8319,30,50:37.0
8319,27,52:58.0
8319,30,15:30.0
8319,26,04:17.0
8319,32,26:50.0
8319,28,34:47.0
8319,28,49:36.0
8319,33,59:02.0
8319,28,49:36.0
8319,33,59:02.0
8319,31,41:04.0
8319,30,55:09.0
8319,30,32:15.0
8319,33,28:55.0
8319,30,35:12.0
8319,35,52:49.0
8319,33,48:04.0
8319,30,44:28.0
8319,33,32:47.0
8319,36,47:27.0
8319,34,05:58.0
8319,30,59:27.0
8319,38,26:04.0
8319,34,05:25.0
8319,26,20:22.0
8319,30,22:50.0
8319,30,11:17.0
8319,29,07:41.0
8319,30,30:06.0
8319,28,11:59.0
8319,38,49:22.0
8319,30,32:37.0
8319,28,07:09.0
8319,32,41:09.0
8319,34,42:53.0
8319,36,41:03.0
8319,33,12:32.0
8319,30,15:16.0
8319,32,09:27.0
8319,35,06:22.0
8319,33,08:07.0
8319,28,49:50.0
8319,33,36:14.0
8319,31,55:45.0
8319,28,46:21.0
8319,33,22:18.0
8319,31,06:34.0
8319,27,19:13.0
8319,31,26:33.0
8319,30,09:20.0
8319,30,42:17.0
8319,33,25:22.0
8319,30,25:16.0
8319,33,40:12.0
8319,31,19:24.0
8319,27,18:24.0
8319,30,43:31.0
8319,30,04:27.0
8319,26,33:56.0
8319,23,14:15.0
8319,30,57:04.0
8319,33,51:21.0
8319,30,26:30.0
8319,34,28:57.0
8319,29,10:08.0
8319,35,57:32.0
8319,33,30:21.0
8319,30,57:03.0
8319,34,50:59.0
8319,30,49:20.0
8319,27,37:55.0
8319,38,08:28.0
8319,31,04:21.0
8319,27,52:09.0
8319,34,25:46.0
8319,32,10:31.0
